-0.020000000000000018,0.09999999999999998,-0.10999999999999999,-0.09999999999999998,0.31000000000000005,-0.37,0.38,0.31000000000000005,-0.38,-0.15000000000000002,0.31999999999999995,-0.38,0.3300490448555415,-0.059950955144459424,-0.19,0.030000000000000027,-0.42,0.33999999999999997,0.14,-0.35,0.26,0.38,0.35,-0.41000000000000003,0.30000000000000004,-0.21000000000000002,-0.10999999999999999,-0.15999999999999998,0.06999999999999995,0.22999999999999998,-0.25,0.16000000000000003,-0.15999999999999998,0.35000001797599606,0.00011732904894545183,-0.09952364104290368,-0.3392823564233416,-0.15907913975136959,0.3107773461155247,-0.14944523804055512,0.1806700247102709,-0.3095565033536187,-0.0997894831642588,0.06002761279001314,0.05002460484859628,0.34002587347263213,0.3100258734726322,-0.38,-0.39994399713313067,0.36005600286686934,0.4200792936113079,0.24002329074443837,-0.07,-0.07,0.20999999999999996,0.030000000000000027,0.040000000000000036,-0.43,-0.07,0.33999999999999997,0.30000000000000004,0.40000694657790375,-0.1898538757626511,-0.14925018381089322,-0.13987160833049492,0.4895009571439223,0.24071326862543646,0.0630629845496002,0.030193021950219088,-0.13202315498747327,-0.14053351676748424,-0.421809767751469,-0.03164210757717623,-0.3619411669143155,-0.0015719856891476625,-0.43099832071097455,0.44899495721751687,0.26899117377940307,0.2590836270972614,-0.05004032159948907,0.20997898950342575,-0.12,-0.29000000000000004,-0.28,-0.26,0.07999999999999996,0.22999999999999998,0.22999999999999998,0.2799941498939197,0.1198570045525612,0.36745224500967943,0.32695875973490485,0.30209542837322173,0.1925447120994335,-0.07783810309451239,0.009995793445308647,-0.21365978178225883,0.22061042255019184,-0.2851612802955229,0.18004524944631276,0.49992584291301706,0.17193714108815872,-0.19190471393334618,0.3550163270499464,0.16251481860899533,0.39203186587043104,-0.3383325082135562,0.089812767327173,0.4803888211532511,-0.22999572062236967,-0.020000000000000018,-0.37,-0.46,0.050000000000000044,0.14,0.34013436517465345,0.15167731106224516,0.021856774063244322,-0.10053198810222343,-0.4167393574549642,-0.1571799214361497,0.3740253182482295,-0.47699105626734467,0.13555178101269574,0.4214836170732292,-0.3224574865221394,-0.15540224115422263,-0.3447578351598558,-0.04640630017316198,-0.2619836156480247,-0.4105897045537759,-0.20024721175185903,0.07049367841023618,-0.14699665921450517,0.35149192073960595,-0.4414516358902879,-0.41663291243633893,-0.48016003750856173,0.24009403866075632,-0.4,0.17000000000000004,0.33999999999999997,-0.05996476441529113,0.07986853162438483,0.23460900460225625,0.22587015099618962,0.28251328362503036,-0.3321018483902289,0.12046883846711713,-0.18629843533345544,0.4006257185557387,-0.3724036865883333,-0.05610981487486465,0.17729601236508089,-0.31163718849249256,-0.35010790848784035,0.3904438800387293,0.35431739242109744,-0.2596511506158203,0.3654052482089852,0.3521909056012157,-0.19873188223900776,0.08585095514303795,-0.17066949787838587,-0.06779727448123032,-0.5021190730437486,0.46001329044707434,-0.27989816552171864,0.12,0.18000000000000005,0.4087760349598986,-0.39880446214808385,-0.09089390839639731,-0.2641880667640845,0.1778426663272316,0.39784987231469443,-0.12293020738907467,0.3231372776428189,0.46947962399760024,0.4893006129089997,0.46035674326638754,0.3824747405455946,0.1286647533384451,0.4883358228316813,-0.03793784699542923,-0.45151231425264077,-0.022152586842318658,-0.09851598471611533,0.12066698197639676,0.4106350790029272,-0.0364894748263683,0.3028580236003358,0.43884723310855295,-0.10238987229709412,-0.2894587909761103,0.31999999999999995,0.06999999999999995,-0.08982297401772323,0.04893583010408994,-0.31383117820383993,0.018378825844560777,-0.3457353555673814,0.24149855027154934,-0.49090453499636977,-0.10404355458133155,0.0002810318543820814,0.16269585682077042,-0.46376519901534374,-0.42727210667144755,-0.01665853073012826,-0.048109114566678456,-0.46742833300964454,-0.06896277086158277,-0.4421188663305616,0.041329893183839575,-0.19955417949092968,0.1799704402908237,-0.09911822011019265,0.17299480848343185,-0.32019790737334924,0.29327096255886953,0.1293892327691457,-0.4584003361820254,-0.499522027149495,-0.4,0.02023656856667172,-0.2803102613497687,-0.10871023730298869,0.30371145562334156,0.11830915194140826,0.2675868679865869,-0.24045059846210803,0.36954176243303966,0.09145717525036867,-0.5049684850901731,-0.46332631211218717,-0.3987426985438292,0.05611070881423837,-0.21330741724869362,-0.31553201651122453,0.05879668200338489,-0.14618771761955823,0.11050825715971023,0.48486885355997333,0.14474423320834331,-0.20146259419578014,0.17393819339251954,-0.03390880666709629,-0.35676078009359236,-0.49031550000108803,-0.07849656542507708,0.15056819291702292,-0.15999999999999998,0.2903393184736764,0.07190840224958761,0.5105307988823025,-0.02440631934488122,-0.21137504678997762,0.23166877921484777,0.05672063562069603,0.004211630838026758,0.32355716004357243,-0.4343912599095512,0.018498009856376868,0.3739720002661715,-0.32509344477333474,0.3762084619003564,0.16509542053725837,0.3705162390106777,-0.22487143982811003,-0.030271928869666617,0.2018198759692252,0.13364165487773186,0.3384778154791418,0.4346688795880873,0.14538011933718556,0.11023359614702632,-0.07856716002570892,0.3824623019469058,0.04075017219976851,-0.06002677134349035,-0.10966418726470485,0.13204110210938394,-0.12394257046869002,0.4275049442657241,0.20544551060859909,-0.09287528473674189,-0.10109954855385829,0.33859958996215367,-0.00830800492265538,0.1264306712136017,0.366926705466783,-0.2618303655713179,0.3511283902512277,-0.17420306571004882,-0.04218911319231563,-0.2186089444193876,0.25123285626921427,-0.3155107552820555,-0.2009882912308784,0.38543881591622287,0.128130359744055,0.3067846060806496,-0.21300757063145753,-0.134642972037928,-0.47459079174389884,-0.10865269664860527,0.2902518018851874,0.3099732286565103,0.4501761616917213,0.34159937783736155,0.24211453141898087,0.12390328122608762,0.23060878445294014,0.20102884498449827,-0.010810219522120518,0.06785637166614022,-0.34977552563048936,-0.3979640990087352,0.33447319406123044,-0.232149329533441,-0.2825770681794566,0.5081757497626924,0.10072286793721313,-0.0634256825491779,0.2919570808618631,0.1352412120844032,0.4284659535039458,0.4196129781536615,-0.46057780385523556,0.4938293250628981,0.32817440017009425,0.27248978985677424,-0.03628433247496476,-0.1692862458711961,-0.010005605618071775,-0.09999999999999998,-0.449391622120111,0.0018606868661405031,-0.3302675889723426,0.12776785268026636,-0.23647762951544674,0.24363973796678337,0.03327291201509848,-0.43213626250425446,0.15534689395232273,0.43128638104633377,0.15922349448878767,-0.22923377099244943,0.43767305102031173,-0.08848497110424232,0.372607733142395,-0.06283866489014586,-0.37039652449267596,0.11245870427624625,0.13138668052538588,0.4554875061332496,0.4393253905649884,0.13555039002984254,0.4011930818708969,-0.04938065565096773,0.27055673654931256,-0.1802715606664847,-0.36998520815399566,0.06000000000000005,0.04026860715349837,-0.12889509946324787,-0.2309474703032503,0.2503900518712863,0.42158246934114224,-0.09236584619834452,0.028558857947794267,0.02359558204936144,-0.125332061230173,-0.4574159957233822,0.4899554368817194,0.45349117569657876,0.3754918985900362,-0.13986052381664052,0.43395300951525473,-0.31072804255496034,-0.025268401850622912,-0.14138714095973576,-0.13876657817928084,0.47594044605304076,0.24704009083425513,-0.2678057114694379,-0.415397926890923,0.428312125215539,-0.26750908350435804,-0.43003119417009417,-0.49,0.43999999999999995,0.42000000000000004,-0.0597972287405119,0.03876189354584096,-0.32642027766320786,0.017856162310280352,-0.4073586003280656,0.3076320867642438,0.40041855732194076,-0.2559858527684133,-0.05370512470164778,0.19454546805196662,-0.07737768239401324,0.14508682774231063,-0.335959251877734,-0.36676716018763517,-0.25075953468263945,0.11804077973181808,-0.32289665660596073,-0.009552810793601003,0.010127071914021308,-0.47902213986889997,0.5041478599175075,-0.423173211984378,-0.03323253486973596,0.15160592686648403,-0.4398564021712129,0.4,-0.19999055543001942,0.18000000000000005,-0.32884431235510886,-0.48778225685386234,-0.07663287375712693,0.2218969126802251,0.4647836765364505,-0.3275480341488875,0.41140174279510605,-0.41024225125404806,-0.43901226134870186,0.42362089162187155,0.07582217962212666,-0.055963608287613674,-0.08564575184696507,0.505426380292432,0.27860246381077153,-0.4598471806114339,-0.15344148851652017,0.024644653810067325,0.47133733297172253,-0.3282933649350945,-0.387840749106901,0.02512449671755628,-0.20407259275248754,0.029398460156380823,-0.12130866620402517,0.18934153039700188,0.1400094445699806,-0.10999999999999999,-0.1774992997328081,0.1657808060345913,0.4381026696068087,0.4108629087880778,-0.2682543786594124,-0.3194642273060088,-0.2287697091667153,-0.3463617581468673,-0.10705688187193803,0.12145699175149854,-0.20593603326642157,-0.17890057376561336,0.33223780532732067,-0.11265968589822244,-0.3108473375311743,0.3479104874440713,-0.18321124503939895,0.3179913048021567,-0.04111823637471282,0.23981739345134995,0.2165380113256503,0.3510156577579448,-0.014998508718273075,-0.22348661257579744,-0.16512767843444337,-0.36065846960299813,0.050000000000000044,-0.12,0.2131727882915158,0.0942322516983268,0.08494911691680083,-0.22025405423140204,-0.34616507011938735,-0.323761980703601,0.1227944200766616,0.12150140852247579,0.3703183026561513,-0.4097812101962669,0.3289252347098593,0.06625074350053854,-0.4414519080679685,0.12057078719772278,0.4319854051463883,0.24463860371292961,-0.29491977135722813,-0.32907580401839,0.5025775442450642,0.044706640094475156,0.108127388106427,0.3827436766591812,-0.06468593182842904,-0.1317044302333435,0.34242683756310305,0.05971673207934614,0.47,-0.5,-0.32522106109291,-0.035178311385889685,0.21985835241406837,0.09588103163774404,-0.44780943415655394,0.40016334913292073,-0.2460348307694821,-0.4091513274167021,0.3050290045525714,-0.25910351549179034,-0.5232625255231617,-0.5139969184081371,0.41532013972096343,-0.34282376995937464,0.2607509114568689,-0.24470319727108197,-0.43313043717309946,-0.3247816190707165,0.4765250778908019,-0.03821680078614786,-0.35839223716018975,0.06444820525548778,0.19770190869551096,0.37957078014328766,-0.4235701227058568,-0.07028326792065397,0.25,-0.27,0.04591070199585302,-0.06997488400267052,-0.3995841934089204,0.06521705552818277,-0.38403419565467706,-0.09657104618601,0.18669136421201582,0.29323294095156477,0.027292604605703714,0.1518736305381077,-0.15887779454498183,-0.024858366098307348,0.07094785709716489,-0.29760628932762806,-0.036973674914904844,-0.30670329530448237,-0.1842849419609925,-0.04786292114493906,0.04378819054436961,0.4026895215037191,0.21881209717430677,-0.09857191924150288,-0.16502810151579378,-0.13527742807511586,-0.1923569242063906,0.31999999999999995,0.32999999999999996,-0.4897037423876385,-0.0837377213483704,-0.28785936230614834,0.45189309278592454,0.3755104972980306,-0.43669926877010984,-0.29944023069720027,-0.15138842801832098,-0.42837376289988416,0.36740470614680615,-0.49820461654818293,0.1911378307450363,-0.24336735605582022,-0.1643187259448309,0.4580423013284329,0.5025473610406564,0.18639174522402602,0.19088588606072598,0.19038208359125824,0.303316838273355,0.3177074450475863,-0.3546989768316251,0.2994518171475911,0.31100717758118374,0.1373098330646549,-0.001083456194592654,-0.3299360446803155,-0.2,0.42032326366237277,0.17588243819233065,-0.062186779138083834,0.3008600215360339,-0.3430816135387608,0.07269017774945961,0.4802970326465429,0.41140831264180044,0.05249634037325768,-0.3650301314508593,0.0808449021930029,0.2928611600033421,-0.0915448290396848,-0.2022376374132825,-0.30894908645133246,0.3044815067321495,0.5078903825808194,-0.14930206792936407,-0.4948800439708065,-0.12738190922114026,0.06402206230458897,0.09992637504754477,0.06217052775622507,0.06650626697278751,-0.4339802216595448,0.0793556938765563,-0.1700035238852863,-0.48,0.12,0.00492287980733632,0.02994564247398865,-0.25648625252378315,-0.1239652795141088,0.22828454221791883,0.19223222323034111,0.2620988682131637,0.07289445953696572,0.08605062177774996,0.045858242764922896,-0.255289186865832,-0.35380669608310944,-0.08713272769057631,0.34390083718729225,-0.31532079931012075,-0.10592172964379029,-0.043612347116257985,-0.3088669774626772,-0.2348175577105151,-0.21492353876773806,-0.29777568027877116,0.07485039592616911,-0.3332988896530458,0.29880888935387007,0.45988153355417893,-0.28000352388528615,0.35,0.28,0.4436744901122878,0.3884765015377663,0.23328323384849473,0.4136640412546951,0.06574150070854845,-0.1133691740225019,0.05978970355014802,-0.271607059846145,-0.09373506579300436,-0.20723272119678726,-0.43712926961059023,0.43457961170050674,0.35820530731680444,-0.2502530307185435,0.4433134755765329,0.15630954590429516,-0.10060899662565316,-0.4798564067411916,0.06488619006025223,0.2913925723652538,-0.36840091266564196,-0.30186739047973743,0.2196567278284547,0.049864002491468856,-0.00012459805523471054,0.38,0.06999999999999995,0.22999999999999998,0.5009774509895814,0.024829060868441572,-0.39954069875022846,0.4413616682196101,0.14410660732829234,0.344533721477829,0.1524992761857218,-0.3968136044630142,0.445044076627165,-0.23559966086324902,0.38345889594126836,0.19739340583866027,-0.03750315439542105,-0.33744478362252517,0.4795750434623647,0.15603397320639598,-0.4847171300892158,-0.10213381695302134,-0.4152106558646069,0.11934716235594661,0.1780768087463199,0.3067845006872096,-0.3507194264253568,0.4098596919188785,0.30000000000000004,0.30000000000000004,-0.45,0.44999999999999996,-0.39,0.4105687082777291,0.06791665989189206,0.4557494961157558,-0.07189557543722185,-0.29120970037320043,-0.07695487673028838,-0.09202082682057702,0.10371811760884786,-0.14635825355299628,0.002990109076998648,-0.14725045185166624,-0.06092931520166999,-0.3785691362418195,-0.399529365958273,0.15850195550877355,-0.38660744742248915,0.1653327683037765,0.07859664497058469,0.25754177425238034,-0.4328971930186095,0.43800833920184523,-0.3212226548890071,0.20999999999999996,-0.25,0.19999999999999996,0.10999999999999999,0.31000000000000005,0.06000000000000005,-0.12034787736460571,0.47879009241187304,0.09917063013095619,0.49917877901561075,-0.12978772001839767,-0.4769532294219188,0.482523187213835,-0.05722702337684262,-0.005080230195581507,0.4539487480516678,0.47210669266635846,-0.28748402180882454,0.14985943137082086,-0.43985881822364875,0.0897579957481984,0.48990213177054415,-0.04003132476799895,0.07015474029785422,0.1993470934347988,-0.320857816446455,-0.4700910312796419,0.36,-0.4,0.24,0.0,-0.33999999999999997,0.21999999999999997,-0.13,0.32999999999999996,-0.010048122695143977,0.21994585257154564,-0.160236612471812,0.22979527640257189,0.17986261694559472,-0.2698271501075831,-0.28948815667440464,-0.4190411457900987,-0.398712370574366,0.5012723566315738,-0.46892159719388266,-0.20948794306738602,-0.1000501775173648,-0.39016542194351134,0.2799678152035443,-0.30017094079826795,0.4098613328353432,0.15938581652489245,0.15979289239054004,0.47995427116827144,-0.48,0.31999999999999995,0.17000000000000004,0.33999999999999997
